"","22183","","","","","","","","","","2022/05/11"
"","22184","","Superwoman Jacqueline Cochran: Family Memories about the Famous Pilot, Patriot, Wife & Businesswoman","Billie Pittman Ayers","","","","","3.0","1","2022/05/11"
"","22185","","The Weight of Water","Anita Shreve","1997","Fiction","Historical","Historical Fiction","3.64","27244","2022/05/11"
"","22186","Gossip Girl","Would I Lie to You","Cecily von Ziegesar","","Young Adult","Womens Fiction","Chick Lit","3.58","8671","2022/05/11"
"","22187","Gossip Girl","Gossip Girl Boxed Set","Cecily von Ziegesar","","Young Adult","Teen","Young Adult","3.92","465","2022/05/11"
"","22188","Gossip Girl","Gossip Girl","Cecily von Ziegesar","","Young Adult","Womens Fiction","Chick Lit","3.51","62497","2022/05/11"
"","22189","Gossip Girl","Nothing Can Keep Us Together","Cecily von Ziegesar","","Young Adult","Womens Fiction","Chick Lit","3.64","10581","2022/05/11"
"","22190","Gossip Girl","Gossip Girl: The Third Collection","Cecily von Ziegesar","","Young Adult","","","3.98","254","2022/05/11"
"","22191","Gossip Girl","Nobody Does It Better","Cecily von Ziegesar","2005","Young Adult","Womens Fiction","Chick Lit","3.61","11856","2022/05/11"
"","22192","Gossip Girl","All I Want is Everything","Cecily von Ziegesar","","Young Adult","Womens Fiction","Chick Lit","3.54","18800","2022/05/11"
"","22193","Gossip Girl","You're the One That I Want","Cecily von Ziegesar","2004","Young Adult","Womens Fiction","Chick Lit","3.7","19071","2022/05/11"
"","22194","","Poetry Index Annual, 1986","Roth Publishing","1987","","","","5.0","7","2022/05/11"
"","22195","","The Zero","Jess Walter","2006","Fiction","Mystery","Thriller","3.51","2617","2022/05/11"
"","22196","","Zero: The Biography of a Dangerous Idea","Charles Seife","2000","Nonfiction","Science","Science","3.97","9593","2022/05/11"
"","22197","","Zero Debt: The Ultimate Guide to Financial Freedom","Lynnette Khalfani","","Economics","Finance","Nonfiction","3.79","77","2022/05/11"
"","22198","","The Hunt for Zero Point: Inside the Classified World of Antigravity Technology","Nick   Cook","2001","Science","Nonfiction","History","4.12","593","2022/05/11"
"","22199","","Year Zero","Jeff Long","2002","Fiction","Science Fiction","Horror","3.6","2735","2022/05/11"
"","22200","Sprawl","Count Zero","William Gibson","1986","Science Fiction","Science Fiction","Cyberpunk","4.01","49184","2022/05/11"
"","22201","Star Wars: Republic Commando","Triple Zero","Karen Traviss","","Media Tie In","Star Wars","Science Fiction","4.23","6332","2022/05/11"
"","22202","Andy McNab's Army Memoirs","Bravo Two Zero","Andy McNab","1991","War","Military Fiction","Nonfiction","4.09","13509","2022/05/11"
"","22203","","Lullaby And Good Night: Poems, Prayers, And Songs For Bedtime","Sheilah Beckett","","","","","4.33","3","2022/05/11"
"","22204","","Getting your Baby to Sleep","Herbert A. Newman","1998","","","","3.5","2","2022/05/11"
"","22205","","This Lullaby","Sarah Dessen","2002","Young Adult","Romance","Contemporary","4.02","176413","2022/05/11"
"","22206","","Lullaby","Chuck Palahniuk","2002","Fiction","Horror","Contemporary","3.73","94548","2022/05/11"
"","22207","","Lullabies for Little Criminals","Heather O'Neill","","Fiction","Cultural","Canada","4.01","22642","2022/05/11"
"","22208","","Hush! A Thai Lullaby","Minfong Ho","1996","Childrens","Picture Books","Childrens","4.04","1710","2022/05/11"
"","22209","Elvis Cole and Joe Pike","Lullaby Town","Robert Crais","1992","Mystery","Fiction","Thriller","4.15","12741","2022/05/11"
"","22210","","Daddy's Lullaby","Tony Bradman","","Childrens","Picture Books","Fiction","3.92","96","2022/05/11"
"","22211","Wee Sing Classics","Wee Sing Nursery Rhymes and Lullabies","Pamela Conn Beall","1985","Music","Poetry","Childrens","4.04","51","2022/05/11"
"","22212","","Neecey's Lullaby","Cris Burks","2005","Fiction","Historical","Historical Fiction","4.2","170","2022/05/11"
"","22213","Lullaby","Lullaby, Volume 1: Wisdom Seeker","Ben Avery","","Sequential Art","Comics","Sequential Art","3.82","38","2022/05/11"
"","22214","","Lullabies: An Illustrated Songbook","Richard Kapp","","Music","Art","Childrens","4.53","36","2022/05/11"
"","22215","Adventures in Odyssey","Lost & Found","AIO Team","2006","","","","4.79","14","2022/05/11"
"","22216","Adventures in Odyssey","A Date with Dad and Other Calamities","AIO Team","2006","","","","4.5","10","2022/05/11"
"","22217","Bible Eyewitness","Bible Eyewitness Collector's Set","NOT A BOOK","2006","","","","5.0","7","2022/05/11"
"","22218","","The Root of All Evil","Illiad","2001","Sequential Art","Comics","Anthologies","4.25","97","2022/05/11"
"","22219","","The Iliad (SparkNotes Literature Guides)","SparkNotes","","Classics","Reference","","3.74","43","2022/05/11"
"","22220","","Even Grues Get Full","Illiad","2003","Sequential Art","Comics","Humor","4.44","78","2022/05/11"
"","22221","","The Iliad","Homer","-800","Classics","Poetry","Fiction","3.89","397706","2022/05/11"
"","22222","","Selections From Homer's Illiad","Homer","1903","Classics","Poetry","Fantasy","4.37","83","2022/05/11"
"","22223","","The Totally Geeky Guide to the Princess Bride","MaryAnn Johanson","2006","Nonfiction","Reference","","3.54","80","2022/05/11"
"","22224","The Royal Diaries","Elisabeth: The Princess Bride, Austria - Hungary, 1853","Barry Denenberg","2003","Historical","Historical Fiction","Historical","3.68","3271","2022/05/11"
"","22225","Long, Tall Texans","The Princess Bride","Diana Palmer","","Romance","Romance","Contemporary Romance","3.89","1174","2022/05/11"
"","22226","Princess Brides","The Sultan's Bought Bride","Jane Porter","2004","Category Romance","Harlequin","Romance","3.86","359","2022/05/11"
"","22227","Desert Rogues","The Sheik & the Princess Bride","Susan Mallery","","Romance","Romance","Contemporary Romance","3.94","630","2022/05/11"
"","22228","Bride Quest","The Princess","Claire Delacroix","","Romance","Romance","Historical Romance","3.9","913","2022/05/11"
"","22229","Lost Princesses","The Prince Kidnaps a Bride","Christina Dodd","","Romance","Romance","Historical Romance","3.79","2396","2022/05/11"
"","22230","Stargirl","Stargirl","Jerry Spinelli","2000","Young Adult","Fiction","Contemporary","3.77","314888","2022/05/11"
"","22231","Stargirl","Stargirl","Jerry Spinelli","2000","Young Adult","Fiction","Contemporary","3.77","314888","2022/05/11"
"","22232","Stargirl","Stargirl","Jerry Spinelli","2000","Young Adult","Fiction","Contemporary","3.77","314888","2022/05/11"
"","22233","Stargirl","Love, Stargirl","Jerry Spinelli","2007","Young Adult","Fiction","Realistic Fiction","3.82","40887","2022/05/11"
"","22234","","","","","","","","","","2022/05/11"
"","22235","","Stargirl LitPlans on CD","Mary B. Collins","2005","","","","4.86","7","2022/05/11"
"","22236","","Puzzle Pack: Stargirl","Mary B. Collins","2005","","","","4.38","8","2022/05/11"
"","22237","Son of the Mob","Son of the Mob","Gordon Korman","2002","Young Adult","Romance","Humor","3.73","6646","2022/05/11"
"","22238","Son of the Mob","Hollywood Hustle","Gordon Korman","2004","Young Adult","Fiction","Romance","3.65","1724","2022/05/11"
"","22239","","For the Sins of My Father: A Mafia Killer, His Son, and the Legacy of a Mob Life","Albert Demeo","2002","Crime","True Crime","Nonfiction","4.07","1369","2022/05/11"
"","22240","","The Mob Murdered The Father, Others Killed The Son","Herman Backlund","","","","","0.0","0","2022/05/11"
"","22241","","Slatewiper","Lewis Perdue","2003","Fiction","Science Fiction","","3.65","187","2022/05/11"
"","22242","","El ojo de fuego","Lewis Perdue","2003","Fiction","Science Fiction","","3.65","187","2022/05/11"
"","22243","","Contemporary Art in France","Catherine Millet","1987","","","","3.4","15","2022/05/11"
"","22244","","La Vie Sexuelle De Catherine M.","Catherine Millet","2000","Adult Fiction","Erotica","Nonfiction","2.82","3196","2022/05/11"
"","22245","","La vida sexual de Catherine Millet","Catherine Millet","2000","Adult Fiction","Erotica","Nonfiction","2.82","3196","2022/05/11"
"","22246","","The Sexual Life of Catherine M.","Catherine Millet","2000","Adult Fiction","Erotica","Nonfiction","2.82","3196","2022/05/11"
"","22247","","Catherine M. Szexuális Élete","Catherine Millet","2000","Adult Fiction","Erotica","Nonfiction","2.82","3196","2022/05/11"
"","22248","","Das Sexuelle Leben Der Catherine M","Catherine Millet","2000","Adult Fiction","Erotica","Nonfiction","2.82","3196","2022/05/11"
"","22249","","La vita sessuale di Catherine M.","Catherine Millet","2000","Adult Fiction","Erotica","Nonfiction","2.82","3196","2022/05/11"
"","22250","","Studies in Scripture, Vol. 5: The Gospels","Kent P. Jackson","2004","Religion","Church","Religion","4.32","19","2022/05/11"
"","22251","","Drawn into the Light: Jean-François Millet","Alexandra R. Murphy","","Art","History","Biography","4.83","6","2022/05/11"
"","22252","","Magnifying Priesthood Power","Robert L. Millet","1974","Christianity","Lds","","4.17","24","2022/05/11"
"","22253","","Are We There Yet?","Robert L. Millet","","Religion","Nonfiction","Religion","4.25","118","2022/05/11"
"","22254","","Oh Pure and Radiant Heart","Lydia Millet","2005","Fiction","Science Fiction","Fantasy","3.68","603","2022/05/11"
"","22255","","Lost and Found: Reflections on the Prodigal Son","Robert L. Millet","","Christianity","Lds","Religion","4.36","104","2022/05/11"
"","22256","","When a Child Wanders","Robert L. Millet","1996","Christianity","Lds","Parenting","4.32","142","2022/05/11"
"","22257","","Studies in Scripture, Vol. 6: Acts to Revelation","Robert L. Millet","","Religion","","","3.96","26","2022/05/11"
"","22258","","Veronica","Mary Gaitskill","2005","Fiction","Novels","Literary Fiction","3.4","5568","2022/05/11"
"","22259","","Veronica","Mary Gaitskill","2005","Fiction","Novels","Literary Fiction","3.4","5568","2022/05/11"
"","22260","","Teen Dreams: Reading Teen Film and Television from 'Heathers' to 'Veronica Mars'","Roz Kaveney","2006","Nonfiction","Culture","Pop Culture","3.52","131","2022/05/11"
"","22261","","","","","","","","","","2022/05/11"
"","22262","","Are You Betty or Veronica?: A Quiz Book","Parke Godwin","2005","","","","4.5","8","2022/05/11"
"","22263","Women in Culture and Society","The Honest Courtesan: Veronica Franco, Citizen and Writer in Sixteenth-Century Venice","Margaret F. Rosenthal","1992","History","Nonfiction","Biography","3.84","409","2022/05/11"
"","22264","","The Irish Wilderness: (Irish Emigration Novel.)","Veronica Roberts","2007","","","","4.0","1","2022/05/11"
"","22265","","Neptune Noir: Unauthorized Investigations into Veronica Mars","Rob Thomas","","Nonfiction","Writing","Essays","3.63","1153","2022/05/11"
"","22266","","Resident Evil® Code: Veronica X Official Strategy Guide","Dan Birlew","2003","","","","4.26","19","2022/05/11"
"","22267","Veronica","Veronica","Roger Duvoisin","1961","Childrens","Picture Books","Animals","4.06","135","2022/05/11"
"","22268","","The Soloist","Nicholas Christopher","1986","Fiction","","","3.36","64","2022/05/11"
"","22269","","Franklin Flyer","Nicholas Christopher","2002","Fiction","Literature","American","3.74","285","2022/05/11"
"","22270","","The Bestiary","Nicholas Christopher","2007","Fiction","Fantasy","Magical Realism","3.46","769","2022/05/11"
"","22271","","Veronica","Nicholas Christopher","1996","Fiction","Fantasy","Magical Realism","3.81","859","2022/05/11"
"","22272","","The Creation of the Night Sky: Poems","Nicholas Christopher","1998","Poetry","","","3.68","47","2022/05/11"
"","22273","","Fish!","Christopher Nicholas","","","","","0.0","0","2022/05/11"
"","22274","","Bugs! (Know-It-Alls)","Christopher Nicholas","","Nonfiction","Childrens","Animals","3.64","11","2022/05/11"
"","22275","","Under 35: The New Generation of American Poets","Nicholas Christopher","1989","Poetry","","","3.3","10","2022/05/11"
"","22276","","Memorias de una geisha","Arthur Golden","1997","Fiction","Historical","Historical Fiction","4.13","1857287","2022/05/11"
"","22277","","Kenang-Kenangan Seorang Geisha (Memoirs of a Geisha)","Arthur Golden","1997","Fiction","Historical","Historical Fiction","4.13","1857287","2022/05/11"
"","22278","","Memoirs of a Geisha","Arthur Golden","1997","Fiction","Historical","Historical Fiction","4.13","1857287","2022/05/11"
"","22279","","Yi ji hui yi lu: Memoirs of a geisha / Arthur Golden.","Arthur Golden","1997","Fiction","Historical","Historical Fiction","4.13","1857287","2022/05/11"
"","22280","","","","","","","","","","2022/05/11"
"","22281","","","","","","","","","","2022/05/11"
"","22282","","The Dogsbody Papers: Or, 1066 and All This","E.O. Parrott","1989","History","Humor","","3.5","12","2022/05/11"
"","22283","","Survivor","Chuck Palahniuk","1999","Fiction","Contemporary","Thriller","3.92","113697","2022/05/11"
"","22284","","Diary","Chuck Palahniuk","2003","Fiction","Horror","Contemporary","3.64","76993","2022/05/11"
"","22285","","Rant","Chuck Palahniuk","2007","Fiction","Science Fiction","Horror","3.83","63463","2022/05/11"
"","22286","","Clown Girl","Monica Drake","2006","Fiction","Contemporary","Thriller","3.48","5241","2022/05/11"
"","22287","","Choke","Chuck Palahniuk","2001","Fiction","Contemporary","Humor","3.7","199245","2022/05/11"
"","22288","","Haunted","Chuck Palahniuk","2005","Horror","Fiction","Short Stories","3.6","99404","2022/05/11"
"","22289","Crown Journeys Series","Fugitives and Refugees: A Walk in Portland, Oregon","Chuck Palahniuk","2003","Nonfiction","Travel","Writing","3.51","9535","2022/05/11"
"","22290","","Invisible Monsters","Chuck Palahniuk","1999","Fiction","Contemporary","Thriller","3.99","134136","2022/05/11"
"","22291","","Diario","Chuck Palahniuk","2003","Fiction","Horror","Contemporary","3.64","76993","2022/05/11"
"","22292","","Haunted","Chuck Palahniuk","","Horror","Fiction","Short Stories","3.6","99404","2022/05/11"
"","22293","","Nonfiction","Chuck Palahniuk","2004","Nonfiction","Writing","Essays","3.57","21990","2022/05/11"
"","22294","","Stranger Than Fiction: True Stories: Unabridged Selections","Chuck Palahniuk","","Nonfiction","Writing","Essays","3.57","21990","2022/05/11"
"","22295","","Der Simulant","Chuck Palahniuk","2001","Fiction","Contemporary","Humor","3.7","199245","2022/05/11"
"","22296","","Haunted","Chuck Palahniuk","","Horror","Fiction","Short Stories","3.6","99404","2022/05/11"
"","22297","","Survivant","Chuck Palahniuk","1999","Fiction","Contemporary","Thriller","3.92","113697","2022/05/11"
"","22298","","Fantasmas","Chuck Palahniuk","2005","Horror","Fiction","Short Stories","3.6","99404","2022/05/11"
"","22299","","Rant: An Oral Biography of Buster Casey","Chuck Palahniuk","2007","Fiction","Science Fiction","Horror","3.83","63463","2022/05/11"
"","22300","","Nana","Chuck Palahniuk","2002","Fiction","Horror","Contemporary","3.73","94548","2022/05/11"
"","22301","","Fantasmas","Chuck Palahniuk","2005","Horror","Fiction","Short Stories","3.6","99404","2022/05/11"
"","22302","","Error humano","Chuck Palahniuk","2004","Nonfiction","Writing","Essays","3.57","21990","2022/05/11"
"","22303","","Rant","Chuck Palahniuk","2007","Fiction","Science Fiction","Horror","3.83","63463","2022/05/11"
"","22304","","Life After God","Douglas Coupland","1994","Fiction","Short Stories","Cultural","3.82","11651","2022/05/11"
"","22305","","Miss Wyoming","Douglas Coupland","1999","Fiction","Cultural","Canada","3.49","6537","2022/05/11"
"","22306","","City of Glass: Douglas Coupland's Vancouver","Douglas Coupland","2003","Nonfiction","Cultural","Canada","3.84","921","2022/05/11"
"","22307","","Terry: Terry Fox and His Marathon of Hope","Douglas Coupland","","Nonfiction","Biography","Sports","4.37","320","2022/05/11"
"","22308","","Inside the outside: A study of alienation (Douglas Coupland)","Pamela Jones","","","","","0.0","0","2022/05/11"
"","22309","","School Spirit","Douglas Coupland","","Fiction","","","3.76","46","2022/05/11"
"","22310","","Generation X: Tales for an Accelerated Culture","Douglas Coupland","1991","Fiction","Contemporary","Cultural","3.74","27601","2022/05/11"
"","22311","","All Families are Psychotic","Douglas Coupland","2001","Fiction","Cultural","Canada","3.69","13755","2022/05/11"
"","22312","","Shampoo Planet","Douglas Coupland","1992","Fiction","Cultural","Canada","3.51","9687","2022/05/11"
"","22313","","Miss Wyoming","Douglas Coupland","1999","Fiction","Cultural","Canada","3.49","6537","2022/05/11"
"","22314","","The Vancouver Stories: West Coast Fiction from Canada's Best Writers","Douglas Coupland","2005","Fiction","Cultural","Canada","3.38","53","2022/05/11"
"","22315","","Segunda oportunidad","Douglas Coupland","1998","Fiction","Cultural","Canada","3.62","18829","2022/05/11"
"","22316","","Miss Wyoming","Douglas Coupland","1999","Fiction","Cultural","Canada","3.49","6537","2022/05/11"
"","22317","","Miss Wyoming","Douglas Coupland","1999","Fiction","Cultural","Canada","3.49","6537","2022/05/11"
"","22318","","Ratner's Star","Don DeLillo","1976","Fiction","Science Fiction","Literature","3.47","2033","2022/05/11"
"","22319","","","","","","","","","","2022/05/11"
"","22320","Blue Ant","Pattern Recognition","William Gibson","2003","Science Fiction","Fiction","Science Fiction","3.86","49191","2022/05/11"
"","22321","Bridge","All Tomorrow's Parties","William Gibson","1999","Science Fiction","Science Fiction","Cyberpunk","3.92","15488","2022/05/11"
"","22322","Blue Ant","Spook Country","William Gibson","2007","Fiction","Science Fiction","Science Fiction","3.7","19520","2022/05/11"
"","22323","Sprawl","Burning Chrome","William Gibson","1986","Science Fiction","Science Fiction","Cyberpunk","4.06","37100","2022/05/11"
"","22324","Sprawl","Mona Lisa Overdrive","William Gibson","1988","Science Fiction","Science Fiction","Cyberpunk","4.0","39881","2022/05/11"
"","22325","Bridge","Idoru","William Gibson","1996","Science Fiction","Science Fiction","Cyberpunk","3.82","22681","2022/05/11"
"","22326","Bridge","Virtual Light","William Gibson","1993","Science Fiction","Science Fiction","Cyberpunk","3.86","24073","2022/05/11"
"","22327","","The Miracle Worker: A Play","William Gibson","1956","Plays","Classics","Biography","4.2","34150","2022/05/11"
"","22328","Sprawl","Neuromancer","William Gibson","","Science Fiction","Fiction","Science Fiction","3.9","291071","2022/05/11"
"","22329","","How to Build and Manage a Personal Injury Practice","K. William Gibson","1997","","","","3.0","1","2022/05/11"
"","22330","","Gothic Motifs in the Fiction of William Gibson","Tatiana G Rapatzikou","","","","","3.75","4","2022/05/11"
"","22331","","Stable Strategies and Others","Eileen Gunn","2004","Science Fiction","Fiction","Short Stories","3.7","149","2022/05/11"
"","22332","","Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson","Dani Cavallaro","2000","Nonfiction","Science Fiction","Cyberpunk","3.75","69","2022/05/11"
"","22333","","A Mass for the Dead","William Gibson","1968","Nonfiction","Autobiography","Memoir","4.11","55","2022/05/11"
"","22334","","William Gibson (Starmont Reader's Guide, No 58)","Lance Olsen","1992","","","","4.33","3","2022/05/11"
"","22335","","The Time Is Ripe: The 1940 Journal of Clifford Odets : With an Introduction by William Gibson","Clifford Odets","1987","","","","4.0","7","2022/05/11"
"","22336","","Time Is Ripe Loth","Clifford Odets","1987","","","","4.0","7","2022/05/11"
"","22337","","The Neil Gaiman Audio Collection","Neil Gaiman","2004","Fantasy","Audiobook","Fiction","4.22","2006","2022/05/11"
"","22338","","The Day I Swapped My Dad for Two Goldfish","Neil Gaiman","1997","Childrens","Picture Books","Childrens","3.98","11870","2022/05/11"
"","22339","Death of the Endless","Death: The Time of Your Life","Neil Gaiman","1996","Sequential Art","Graphic Novels","Sequential Art","4.23","13069","2022/05/11"
"","22340","","The Neil Gaiman Reader","Darrell Schweitzer","","Nonfiction","Culture","Pop Culture","3.75","129","2022/05/11"
"","22341","","The Wolves in the Walls","Neil Gaiman","","Fantasy","Childrens","Picture Books","4.02","17693","2022/05/11"
"","22342","","Neil Gaiman's The Sandman and Joseph Campbell: In Search of the Modern Myth","Stephen Rauch","2003","Nonfiction","Fantasy","Mythology","3.48","73","2022/05/11"
"","22343","","Hanging Out with the Dream King","Joe McCabe","2005","Nonfiction","Biography","Sequential Art","3.92","732","2022/05/11"
"","22344","","Creatures of the Night","Neil Gaiman","2000","Sequential Art","Graphic Novels","Fantasy","3.83","2224","2022/05/11"
"","22345","New X-Men by Grant Morrison","New X-Men, Volume 4: Riot at Xavier's","Grant Morrison","2002","Sequential Art","Comics","Sequential Art","4.06","2477","2022/05/11"
"","22346","","Vimanarama","Grant Morrison","2005","Sequential Art","Comics","Sequential Art","3.28","843","2022/05/11"
"","22347","The Invisibles","The Invisibles, Volume 1: Say You Want a Revolution","Grant Morrison","1994","Sequential Art","Comics","Sequential Art","3.95","9454","2022/05/11"
"","22348","","The Mystery Play","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.43","782","2022/05/11"
"","22349","Seven Soldiers of Victory","Seven Soldiers of Victory, Volume 2","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.98","1583","2022/05/11"
"","22350","Kid Eternity","Kid Eternity","Grant Morrison","1991","Sequential Art","Comics","Sequential Art","3.4","877","2022/05/11"
"","22351","New X-Men by Grant Morrison","New X-Men, Volume 1: E Is for Extinction","Grant Morrison","2001","Sequential Art","Comics","Sequential Art","4.06","8766","2022/05/11"
"","22352","New X-Men by Grant Morrison","New X-Men, Volume 3","Grant Morrison","","Sequential Art","Comics","Sequential Art","4.08","1511","2022/05/11"
"","22353","Skrull Kill Krew","Skrull Kill Krew","Grant Morrison","","Sequential Art","Comics","Sequential Art","2.73","230","2022/05/11"
"","22354","Seven Soldiers of Victory","Seven Soldiers of Victory, Volume 1","Grant Morrison","2006","Sequential Art","Comics","Sequential Art","3.8","2172","2022/05/11"
"","22355","Doom Patrol by Grant Morrison","Doom Patrol, Vol. 1: Crawling from the Wreckage","Grant Morrison","1989","Sequential Art","Comics","Sequential Art","4.09","6398","2022/05/11"
"","22356","The Filth","The Filth","Grant Morrison","2004","Sequential Art","Comics","Sequential Art","3.74","4370","2022/05/11"
"","22357","The Invisibles","The Invisibles, Vol. 2: Apocalipstick","Grant Morrison","1996","Sequential Art","Comics","Sequential Art","4.23","6145","2022/05/11"
"","22358","We3","We3","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.91","24135","2022/05/11"
"","22359","New X-Men by Grant Morrison","X-Men: Imperial","Grant Morrison","2002","Sequential Art","Comics","Sequential Art","3.97","3923","2022/05/11"
"","22360","Doom Patrol by Grant Morrison","Doom Patrol, Vol. 5: Magic Bus","Grant Morrison","2007","Sequential Art","Comics","Sequential Art","4.26","1522","2022/05/11"
"","22361","Fantastic Four: 1234","Fantastic Four: 1234","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.39","1117","2022/05/11"
"","22362","JLA","JLA, Vol. 1: New World Order","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.98","4032","2022/05/11"
"","22363","Grant Morrison's Absolute Batman","Batman: Gothic","Grant Morrison","1990","Sequential Art","Comics","Sequential Art","3.78","5543","2022/05/11"
"","22364","JLA","JLA: Earth 2","Grant Morrison","2000","Sequential Art","Comics","Sequential Art","3.96","6023","2022/05/11"
"","22365","New X-Men by Grant Morrison","New X-Men: Omnibus","Grant Morrison","","Sequential Art","Comics","Sequential Art","4.23","3442","2022/05/11"
"","22366","","Superfolks","Robert Mayer","1977","Fiction","Comics","Superheroes","3.46","545","2022/05/11"
"","22367","","Sebastian O","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.4","620","2022/05/11"
"","22368","Amazing Spider-Man","'Nuff Said","Grant Morrison","2002","Sequential Art","Comics","Sequential Art","3.42","66","2022/05/11"
"","22369","All-Star Superman","All-Star Superman, Vol. 1","Grant Morrison","","Sequential Art","Comics","Sequential Art","4.08","40512","2022/05/11"
"","22370","DC: One Million","DC One Million","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.48","831","2022/05/11"
"","22371","Batman: One-Shots","Batman: Arkham Asylum","Grant Morrison","1989","Sequential Art","Graphic Novels","Dc Comics","4.1","65180","2022/05/11"
"","22372","","All Hawaii Entrees/Lunar Reggae","Doug Aitken","","","","","0.0","0","2022/05/11"
"","22373","","Kill Your Boyfriend","Grant Morrison","1995","Sequential Art","Comics","Sequential Art","3.56","1382","2022/05/11"
"","22374","Batman: One-Shots","Batman: Arkham Asylum - A Serious House on Serious Earth","Grant Morrison","1989","Sequential Art","Graphic Novels","Dc Comics","4.1","65180","2022/05/11"
"","22375","New X-Men by Grant Morrison","New X-Men: New Worlds","Grant Morrison","2002","Sequential Art","Comics","Sequential Art","3.83","2089","2022/05/11"
"","22376","Steed & Mrs. Peel","Steed and Mrs. Peel","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.25","155","2022/05/11"
"","22377","","Judge Dredd Book Of The Dead (2000 Ad)","Grant Morrison","","Sequential Art","Graphic Novels","Sequential Art","3.47","47","2022/05/11"
"","22378","JLA","JLA, Vol. 3: Rock of Ages","Grant Morrison","1998","Sequential Art","Comics","Sequential Art","3.99","2271","2022/05/11"
"","22379","New X-Men by Grant Morrison","New X-Men, Volume 6: Planet X","Grant Morrison","2004","Sequential Art","Comics","Sequential Art","3.84","1894","2022/05/11"
"","22380","JLA","JLA: Tierra 2","Grant Morrison","2000","Sequential Art","Comics","Sequential Art","3.96","6023","2022/05/11"
"","22381","JLA","JLA, Vol. 4: Strength in Numbers","Grant Morrison","1998","Sequential Art","Comics","Sequential Art","3.9","1622","2022/05/11"
"","22382","Marvel Boy","Marvel Boy","Grant Morrison","2000","Sequential Art","Comics","Sequential Art","3.61","1098","2022/05/11"
"","22383","Seven Soldiers of Victory","Seven Soldiers of Victory, Volume 3","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.91","1532","2022/05/11"
"","22384","","Isaac Bronson And The Search For System In American Capitalism, 1789 1838","Grant Morrison","","","","","0.0","0","2022/05/11"
"","22385","New X-Men by Grant Morrison","X-Men: Riot at Xavier's","Grant Morrison","2002","Sequential Art","Comics","Sequential Art","4.06","2477","2022/05/11"
"","22386","New X-Men by Grant Morrison","Here Comes Tomorrow","Grant Morrison","2004","Sequential Art","Comics","Sequential Art","3.72","2145","2022/05/11"
"","22387","New X-Men by Grant Morrison","Planet X","Grant Morrison","2004","Sequential Art","Comics","Sequential Art","3.84","1894","2022/05/11"
"","22388","WildC.A.T.s reading order","JLA / WildC.A.T.s","Grant Morrison","","Sequential Art","Comics","Sequential Art","3.17","168","2022/05/11"
"","22389","JLA","JLA, Vol. 5: Justice for All","Grant Morrison","1999","Sequential Art","Comics","Sequential Art","3.84","1056","2022/05/11"
"","22390","Doom Patrol by Grant Morrison","Doom Patrol, Vol. 4: Musclebound","Grant Morrison","2006","Sequential Art","Comics","Sequential Art","4.16","2512","2022/05/11"
"","22391","Seven Soldiers of Victory","Seven Soldiers of Victory, Volume 4","Grant Morrison","2007","Sequential Art","Comics","Sequential Art","3.94","1245","2022/05/11"
"","22392","New X-Men by Grant Morrison","New X-Men, Volume 7: Here Comes Tomorrow","Grant Morrison","2004","Sequential Art","Comics","Sequential Art","3.72","2145","2022/05/11"
"","22393","","","","","","","","","","2022/05/11"
"","22394","The Invisibles","The Invisibles, Vol. 7: The Invisible Kingdom","Grant Morrison","2001","Sequential Art","Comics","Sequential Art","4.2","3477","2022/05/11"
"","22395","","Selling the Invisible: A Field Guide to Modern Marketing","Harry Beckwith","1997","Business","Nonfiction","Psychology","3.93","9747","2022/05/11"
"","22396","","How to Be Invisible: The Essential Guide to Protecting Your Personal Privacy, Your Assets, and Your Life","J.J. Luna","2000","Nonfiction","Business","Self Help","3.78","588","2022/05/11"
"","22397","","When Invisible Children Sing","Chi Cheng Huang","2006","Nonfiction","Cultural","Bolivia","4.28","286","2022/05/11"
"","22398","The Invisibles","The Invisibles, Vol. 3: Entropy in the U.K.","Grant Morrison","1996","Sequential Art","Comics","Sequential Art","4.22","4273","2022/05/11"
"","22399","","Invisible","Pete Hautman","2005","Young Adult","Fiction","Realistic Fiction","3.84","2503","2022/05/11"
"","22400","","The Invisible War: What Every Believer Needs to Know about Satan, Demons, and Spiritual Warfare","Chip Ingram","2006","Christian","Nonfiction","Religion","4.35","883","2022/05/11"
"","22401","The Invisibles","The Invisibles, Vol. 4: Bloody Hell in America","Grant Morrison","1997","Sequential Art","Comics","Sequential Art","4.18","4054","2022/05/11"
"","22402","","Invisible Heroes: Survivors of Trauma and How They Heal","Belleruth Naparstek","2004","Psychology","Self Help","Nonfiction","4.27","198","2022/05/11"
"","22403","","Invisible Touch: The Four Keys to Modern Marketing","Harry Beckwith","2000","Business","Nonfiction","Buisness","3.91","170","2022/05/11"
