"","5001","","Code-Name Downfall: The Secret Plan to Invade Japan and Why Truman Dropped the Bomb","Thomas B. Allen","1995","History","War","World War II","3.5","48","2022/03/24"
"","5451","Sisterhood","Sisterhood of the Traveling Pants / Second Summer of the Sisterhood / Girls in Pants","Ann Brashares","","Young Adult","Fiction","Romance","4.03","2177","2022/03/24"
"","5452","Sisterhood","Girls in Pants: The Third Summer of the Sisterhood","Ann Brashares","2005","Young Adult","Fiction","Womens Fiction","3.83","76403","2022/03/24"
"","5453","Sisterhood","Forever in Blue: The Fourth Summer of the Sisterhood","Ann Brashares","","Young Adult","Fiction","Womens Fiction","3.81","73433","2022/03/24"
"","5454","Sisterhood","The Second Summer of the Sisterhood","Ann Brashares","2003","Young Adult","Fiction","Womens Fiction","3.8","93994","2022/03/24"
"","5455","","Life Is Short, Wear Your Party Pants","Loretta LaRoche","2003","Nonfiction","Humor","Self Help","3.74","452","2022/03/24"
"","5456","Sisterhood","The Second Summer of the Sisterhood","Ann Brashares","2003","Young Adult","Fiction","Womens Fiction","3.8","93994","2022/03/24"
"","5457","Brown Paper School Book","Math for Smarty Pants","Marilyn Burns","1982","Science","Mathematics","Nonfiction","4.23","167","2022/03/24"
"","5458","Junie B. Jones","Junie B., First Grader: Cheater Pants","Barbara Park","2001","Childrens","Fiction","Childrens","4.05","8326","2022/03/24"
"","5459","","Pants for Real People: Fit and Sew for Any Body","Pati Palmer","","Crafts","Sewing","Art","4.18","94","2022/03/24"
"","5460","","Valuation Workbook: Step-By-Step Exercises and Tests to Help You Master Valuation","Thomas E. Copeland","2000","","","","3.41","22","2022/03/24"
"","5461","","Investment Valuation 2nd Edition University with Investment Set","Aswath Damodaran","1995","Economics","Finance","Business","4.36","656","2022/03/24"
"","5462","","Term Sheets & Valuations: An Inside Look at the Intricacies of Term Sheets & Valuations","Alex Wilmerding","","Business","Economics","Finance","3.86","285","2022/03/24"
"","5463","","Small Business Valuation Book","Lawrence W. Tuller","1998","","","","2.84","19","2022/03/24"
"","5464","","Financial Valuation: Applications and Models","James R. Hitchner","2003","Economics","Finance","","4.35","17","2022/03/24"
"","5465","","Valuation for Mergers, Buyouts and Restructuring","Enrique R. Arzac","2004","","","","3.94","18","2022/03/24"
"","5466","","The Handbook of Business Valuation and Intellectual Property Analysis","Robert F. Reilly","2004","","","","3.25","4","2022/03/24"
"","5467","","Equity Asset Valuation","John D. Stowe","","","","","4.5","6","2022/03/24"
"","5468","","The Dark Side of Valuation: Valuing Old Tech, New Tech, and New Economy Companies","Aswath Damodaran","","Economics","Finance","Business","4.2","143","2022/03/24"
"","5469","","Business Analysis & Valuation: Using Financial Statements","Krishna G. Palepu","1996","Economics","Finance","Business","3.94","117","2022/03/24"
"","5470","","1984","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3759646","2022/03/24"
"","5471","","Nineteen Eighty-Four","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3759646","2022/03/24"
"","5472","","Animal Farm / 1984","George Orwell","1958","Classics","Fiction","Science Fiction","4.3","179435","2022/03/24"
"","5473","","1984","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3759646","2022/03/24"
"","5474","","Cliffs Notes on Orwell's 1984","Nikki Moustaki","1967","","","","4.03","62","2022/03/24"
"","5475","","1984","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3759646","2022/03/24"
"","5476","","Animal Farm/1984","George Orwell","1958","Classics","Fiction","Science Fiction","4.3","179435","2022/03/24"
"","5477","","1984","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3759646","2022/03/24"
"","5478","","Nineteen Eighty-Four","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3759646","2022/03/24"
"","5479","","Brave New World / Brave New World Revisited","Aldous Huxley","1958","Classics","Fiction","Science Fiction","4.17","152687","2022/03/24"
"","5480","","Brave New World and Brave New World Revisited","Aldous Huxley","1958","Classics","Fiction","Science Fiction","4.17","152687","2022/03/24"
"","5481","","Brave New World Revisited","Aldous Huxley","1958","Classics","Fiction","Science Fiction","3.95","17570","2022/03/24"
"","5482","","Our Brave New World","Charles Gave","","Economics","Finance","","3.82","11","2022/03/24"
"","5483","","","","","","","","","","2022/03/24"
"","5484","","How to Be a Christian in a Brave New World","Joni Eareckson Tada","2006","Christian","","","4.0","56","2022/03/24"
"","5485","","Brave New World","Aldous Huxley","1932","Classics","Fiction","Science Fiction","3.99","1622441","2022/03/24"
"","5486","","Andrew Carnegie","David Nasaw","","Biography","History","Business","3.76","5398","2022/03/24"
"","5487","","Carnegie","Peter Krass","2002","Biography","History","Business","4.09","316","2022/03/24"
"","5488","The Cairo Trilogy","Palace Walk / Palace of Desire / Sugar Street","Naguib Mahfouz","1957","Fiction","Historical","Historical Fiction","4.46","4385","2022/03/24"
"","5489","The Cairo Trilogy","Palace Walk","Naguib Mahfouz","1956","Fiction","Historical","Historical Fiction","4.19","16969","2022/03/24"
"","5490","","Children of the Alley","Naguib Mahfouz","1959","Fiction","Novels","Classics","4.1","25569","2022/03/24"
"","5491","","Voices from the Other World: Ancient Egyptian Tales","Naguib Mahfouz","2002","Short Stories","Fiction","Historical","3.93","342","2022/03/24"
"","5492","The Cairo Trilogy","Sugar Street","Naguib Mahfouz","1957","Fiction","Northern Africa","Egypt","4.27","7414","2022/03/24"
"","5493","The Egyptian Trilogy","Khufu's Wisdom","Naguib Mahfouz","1939","Fiction","Novels","Historical","3.79","3239","2022/03/24"
"","5494","","The Seventh Heaven: Supernatural Tales","Naguib Mahfouz","2005","Short Stories","Fiction","Northern Africa","3.96","204","2022/03/24"
"","5495","The Cairo Trilogy","Palace of Desire","Naguib Mahfouz","1957","Fiction","Northern Africa","Egypt","4.23","8700","2022/03/24"
"","5496","","The Time and the Place: And Other Stories","Naguib Mahfouz","1991","Short Stories","Fiction","Northern Africa","3.97","290","2022/03/24"
"","5497","","Akhenaten: Dweller in Truth","Naguib Mahfouz","1985","Historical","Historical Fiction","Fiction","3.81","3449","2022/03/24"
"","5498","","Adrift on the Nile","Naguib Mahfouz","1966","Fiction","Novels","Northern Africa","3.8","7903","2022/03/24"
"","5499","","Midaq Alley","Naguib Mahfouz","1947","Fiction","Northern Africa","Egypt","3.86","10491","2022/03/24"
"","5500","","Arabian Nights and Days","Naguib Mahfouz","1979","Fiction","Fantasy","Literature","4.11","7328","2022/03/24"
"","5501","","Echoes of an Autobiography","Naguib Mahfouz","1994","Biography","Short Stories","Literature","3.89","2154","2022/03/24"
"","5502","","The Harafish","Naguib Mahfouz","1977","Novels","Fiction","Literature","4.38","15665","2022/03/24"
"","5503","","The Day the Leader Was Killed","Naguib Mahfouz","1983","Fiction","Novels","Literature","3.62","2913","2022/03/24"
"","5504","","Miramar","Naguib Mahfouz","1967","Fiction","Northern Africa","Egypt","3.83","6185","2022/03/24"
"","5505","","The Dreams","Naguib Mahfouz","2004","Short Stories","Fiction","Literature","3.54","1302","2022/03/24"
"","5506","","The Seventh Heaven: Stories of the Supernatural","Naguib Mahfouz","2005","Short Stories","Fiction","Northern Africa","3.96","204","2022/03/24"
"","5507","","The Diary of Anne Frank","Anne Frank","1947","Classics","Nonfiction","History","4.17","3202136","2022/03/24"
"","5508","","Anne Frank Beyond the Diary: A Photographic Remembrance","Ruud van der Rol","1992","History","Nonfiction","Biography","4.28","25479","2022/03/24"
"","5509","","Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family","Miep Gies","1987","Nonfiction","History","Biography","4.27","63758","2022/03/24"
"","5510","","Inside Anne Frank's House: An Illustrated Journey Through Anne's World","Hans Westra","","History","","","4.67","42","2022/03/24"
"","5511","","The Diary of Anne Frank: The Revised Critical Edition","Anne Frank","","Nonfiction","","","4.45","608","2022/03/24"
"","5512","","The Boy Who Loved Anne Frank","Ellen Feldman","2005","Historical","Historical Fiction","Fiction","3.68","1713","2022/03/24"
"","5513","","The Diary of Anne Frank","Frances Goodrich","1955","Plays","Classics","Nonfiction","4.08","9088","2022/03/24"
"","5514","","Anne Frank: Life in Hiding","Johanna Hurwitz","1989","Biography","Nonfiction","World War II","4.02","188","2022/03/24"
"","5515","","The Diary of Anne Frank: And Related Readings","Frances Goodrich","1955","Plays","Classics","Nonfiction","4.08","9088","2022/03/24"
"","5516","","Anne Frank: Diary of a Young Girl","Anne Frank","1947","Classics","Nonfiction","History","4.17","3202153","2022/03/24"
"","5517","","A Raisin in the Sun","Lorraine Hansberry","1959","Plays","Classics","Fiction","3.84","79443","2022/03/24"
"","5518","","Cliffs Notes on Hansberry's A Raisin in the Sun","Rosetta James","","","","","3.92","12","2022/03/24"
"","5519","","A Raisin in the Sun and The Sign in Sidney Brustein's Window","Lorraine Hansberry","1966","Plays","Drama","Classics","3.86","861","2022/03/24"
"","5520","","A Raisin in the Sun: The Unfilmed Original Screenplay","Lorraine Hansberry","1992","Plays","Classics","Fiction","3.78","788","2022/03/24"
"","5521","","A Raisin In The Sun:  A Unit Plan","Mary B. Collins","2000","","","","2.83","12","2022/03/24"
"","5522","","Understanding a Raisin in the Sun: A Student Casebook to Issues, Sources, and Historical Documents","Lynn Domina","","","","","4.33","3","2022/03/24"
"","5523","","A Raisin in the Sun (SparkNotes Literature Guide)","SparkNotes","","","","","4.6","10","2022/03/24"
"","5524","","Raisin in the Sun, A (MAXNotes Literature Guides)","Maxine Morrin","","","","","3.67","3","2022/03/24"
"","5525","","A Raisin in the Sun: Curriculum Unit","Center for Learning","","","","","1.0","1","2022/03/24"
"","5526","","Dear John","Nicholas Sparks","2006","Romance","Fiction","Womens Fiction","4.04","569885","2022/03/24"
"","5527","","All the King's Men","Robert Penn Warren","1946","Fiction","Classics","Historical","4.07","60634","2022/03/24"
"","5528","","Cliffs notes on Warren's All the King's Men","L. David Allen","","","","","3.5","12","2022/03/24"
"","5529","","All the King's Men","Robert Penn Warren","1946","Fiction","Classics","Historical","4.07","60634","2022/03/24"
"","5530","","All the King's Men: Three Stage Versions","Robert Penn Warren","2000","","","","3.75","4","2022/03/24"
"","5531","","All the King's Men: Strength in Character through Friendships","Stuart K. Weber","1998","Christian","","","4.0","10","2022/03/24"
"","5532","","Barron's Book Notes: Robert Penn Warren's All the King's Men","Barron","","","","","0.0","0","2022/03/24"
"","5533","","Were They Wise Men or Kings?: The Book of Christmas Questions","Joseph J. Walsh","","Nonfiction","Holiday","Christmas","3.56","16","2022/03/24"
"","5534","","Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body","Ian King","2003","Sports","Fitness","Reference","4.02","343","2022/03/24"
"","5535","","Drama Kings: The Men Who Drive Strong Women Crazy","Dalma Heyn","2005","Psychology","Nonfiction","","3.24","29","2022/03/24"
"","5536","","Biochemistry","Jeremy M. Berg","1975","Science","Textbooks","Science","4.15","1070","2022/03/24"
"","5537","","Student Companion to Stryers Biochemistry","Richard I. Gumport","1989","","","","3.57","7","2022/03/24"
"","5538","","Biochemistry","Jeremy M. Berg","1975","Science","Textbooks","Science","4.15","1070","2022/03/24"
"","5539","","Student's Companion to Stryer's Biochemistry","Richard I. Gumport","1989","","","","3.57","7","2022/03/24"
"","5540","","Livre Compagnon De L'étudiant: La Biochimie De Lubert Stryer","Richard I. Gumport","1989","","","","3.57","7","2022/03/24"
"","5541","","Biochem 5e and Stryer BioChem 6e: Drug Development Chapter","Lubert L. Stryer","","","","","0.0","0","2022/03/24"
"","5542","","Kami and the Yaks","Andrea Stenn Stryer","2007","Childrens","Picture Books","Animals","3.84","147","2022/03/24"
"","5543","","Biochemistry Lecture Notebook","Jeremy M. Berg","2002","","","","3.84","37","2022/03/24"
"","5544","Feynman","Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character","Richard P. Feynman","1985","Science","Nonfiction","Biography","4.26","180228","2022/03/24"
"","5545","","The Feynman Lectures on Physics, 3 Vols","Richard P. Feynman","1964","Science","Science","Physics","4.6","7338","2022/03/24"
"","5546","","The Feynman Lectures on Physics","Richard P. Feynman","1964","Science","Science","Physics","4.6","7338","2022/03/24"
"","5547","","Tips on Physics: A Problem-solving Supplement to the Feynman Lectures on Physics","Richard P. Feynman","2005","Science","Physics","Science","4.22","412","2022/03/24"
"","5548","Feynman","What Do You Care What Other People Think?","Richard P. Feynman","1988","Science","Nonfiction","Biography","4.17","27250","2022/03/24"
"","5549","","Classic Feynman: All the Adventures of a Curious Character","Richard P. Feynman","1991","Science","Nonfiction","Science","4.48","875","2022/03/24"
"","5550","","Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman","Richard P. Feynman","2004","Science","Nonfiction","Biography","4.25","2501","2022/03/24"
"","5551","","Feynman's Thesis - A New Approach to Quantum Theory","Laurie M. Brown","","Science","Physics","Science","4.21","48","2022/03/24"
"","5552","","QED: The Strange Theory of Light and Matter","Richard P. Feynman","1985","Science","Science","Physics","4.25","16997","2022/03/24"
"","5553","","Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher","Richard P. Feynman","","Science","Science","Physics","4.21","23858","2022/03/24"
"","5554","","Kiffe Kiffe Demain","Faïza Guène","2004","Fiction","Cultural","France","3.45","2807","2022/03/24"
"","5555","","L'Aquitaine carolingienne","Leonce Auzias","","","","","0.0","0","2022/03/24"
"","5556","","l'Histoire de l'Eglise du Mans","R.P. Piolin","","","","","0.0","0","2022/03/24"
"","5557","","Les invasions: le second assaut contre l'Europe chrétienne (VIIe-XIe siècles)","Lucien Musset","","History","","","3.61","23","2022/03/24"
"","5558","","iWoz","Steve Wozniak","2006","Biography","Nonfiction","Science","3.82","16925","2022/03/24"
"","5559","","Jack: Straight from the Gut","Jack Welch","2001","Business","Biography","Nonfiction","3.81","14956","2022/03/24"
"","5560","","Jack: Straight from the Gut","Jack Welch","","Business","Biography","Nonfiction","3.81","14956","2022/03/24"
"","5561","","Hablando Claro","Jack Welch","2001","Business","Biography","Nonfiction","3.81","14956","2022/03/24"
"","5562","Winning","Winning [Ganar]","Jack Welch","2005","Business","Leadership","Nonfiction","3.84","40779","2022/03/24"
"","5563","Winning","Winning: The Answers: Confronting 74 of the Toughest Questions in Business Today","Jack Welch","","Business","Business","Management","3.69","327","2022/03/24"
"","5564","","29 Leadership Secrets from Jack Welch","Robert Slater","2002","Business","Leadership","Self Help","3.85","184","2022/03/24"
"","5565","","Jack Welch & the G.E. Way: Management Insights and Leadership Secrets of the Legendary CEO","Robert Slater","","Business","Leadership","Business","3.72","445","2022/03/24"
"","5566","","Jack Welch and the 4 E's of Leadership: How to Put Ge's Leadership Formula to Work in Your Organizaion","Jeffrey A. Krames","2002","Leadership","Business","Business","3.7","121","2022/03/24"
"","5567","","What Makes a Leader?: A Leading With Emotional Intelligence Conversation with Jack and Suzy Welch","Daniel Goleman","2006","Leadership","Business","Nonfiction","3.84","471","2022/03/24"
"","5568","","Jack Welch on Leadership: Abridged from Jack Welch and the GE Way","Robert Slater","2004","Business","Leadership","Biography","3.56","52","2022/03/24"
"","5569","","The Jack Welch Lexicon of Leadership: Over 250 Terms, Concepts, Strategies & Initiatives of the Legendary Leader","Jeffrey A. Krames","","Business","Leadership","","3.49","41","2022/03/24"
"","5570","","The GE Way Fieldbook: Jack Welch's Battle Plan for Corporate Revolution","Robert Slater","1999","Business","Business","Management","3.48","29","2022/03/24"
"","5571","","Cradle to Cradle: Remaking the Way We Make Things","William McDonough","2002","Nonfiction","Environment","Sustainability","4.11","11110","2022/03/24"
"","5572","","Cat's Cradle: A Book of String Figures","Anne Akers Johnson","1993","Nonfiction","Childrens","Sports and Games","4.06","121","2022/03/24"
"","5573","","Cradle of Flavor: Home Cooking from the Spice Islands of Indonesia, Singapore, and Malaysia","James Oseland","","Food and Drink","Cookbooks","Food and Drink","4.15","428","2022/03/24"
"","5574","","Empty Cradle, Broken Heart: Surviving the Death of Your Baby","Deborah L. Davis","1991","Nonfiction","Self Help","Parenting","4.24","401","2022/03/24"
"","5575","","Cradle and All","James Patterson","1980","Mystery","Fiction","Thriller","3.85","32186","2022/03/24"
"","5576","","Cradle of Violence: How Boston's Waterfront Mobs Ignited the American Revolution","Russell Bourne","","History","Military History","American Revolution","3.66","29","2022/03/24"
"","5577","","Camilla Gryski's Cat's Cradle: A Book of String Games","Camilla Gryski","1983","Nonfiction","Childrens","Sports and Games","3.84","76","2022/03/24"
"","5578","","Cradle  Crucible: History and Faith in the Middle East","Daniel Schorr","2002","History","Nonfiction","","3.79","39","2022/03/24"
"","5579","","Eat, Drink, and Be Healthy: The Harvard Medical School Guide to Healthy Eating","Walter C. Willett","2001","Health","Nonfiction","Health","4.07","1689","2022/03/24"
"","5580","","Eat, drink and be healthy: The joy of eating natural foods (A Jove / HBJ book)","Agnes Toms","1978","","","","0.0","0","2022/03/24"
"","5581","","Eat, Drink and Be Healthy: A Guide to Healthful Eating and Weight Control","Janet M. Chiavetta","1993","","","","3.0","1","2022/03/24"
"","5582","","1776","David McCullough","","History","Nonfiction","North American Hi...","4.07","210576","2022/03/24"
"","5583","","One Day in History: July 4, 1776","Rodney P. Carlisle","","History","Nonfiction","","4.4","5","2022/03/24"
"","5584","","Voices of 1776: The Story of the American Revolution in the Words of Those Who Were There","Richard Wheeler","","History","North American Hi...","American History","4.09","22","2022/03/24"
"","5585","","The Creation of the American Republic, 1776-1787","Gordon S. Wood","1969","History","North American Hi...","American History","4.13","1940","2022/03/24"
"","5586","","America's First Battles, 1775-1965","Charles E. Heller","1986","History","Military","Military History","3.86","93","2022/03/24"
"","5587","","Power, Faith, and Fantasy: America in the Middle East 1776 to the Present","Michael B. Oren","2007","History","Nonfiction","Politics","3.99","1824","2022/03/24"
"","5588","","Death In The Afternoon","Ernest Hemingway","","Classics","Fiction","Cultural","3.69","8168","2022/03/24"
"","5589","","Death and Money in the Afternoon: A History of the Spanish Bullfight","Adrian Shubert","1999","History","","","3.33","18","2022/03/24"
"","5590","Hear No Evil","Death in the Afternoon","Kate Chester","1996","Young Adult","Mystery","Fiction","3.75","56","2022/03/24"
"","5591","Hear No Evil","Death in the Afternoon","Kate Chester","","Young Adult","Mystery","Fiction","3.75","56","2022/03/24"
"","5592","","From Counterculture to Cyberculture: Stewart Brand, the Whole Earth Network, and the Rise of Digital Utopianism","Fred Turner","2006","History","Nonfiction","Science","3.98","562","2022/03/24"
"","5593","","Morality: An Introduction to Ethics","Bernard Williams","1972","Philosophy","Nonfiction","Politics","3.57","249","2022/03/24"
"","5594","","On Opera","Bernard Williams","2006","Music","","","4.0","16","2022/03/24"
"","5595","","Problems of the Self: Philosophical Papers 1956-1972","Bernard Williams","1973","Philosophy","Nonfiction","Philosophy","3.97","65","2022/03/24"
"","5596","Sather Classical Lectures","Shame and Necessity","Bernard Williams","1993","Philosophy","Nonfiction","History","4.17","179","2022/03/24"
"","5597","","Philosophy as a Humanistic Discipline","Bernard Williams","","Philosophy","","","4.08","25","2022/03/24"
"","5598","","Moral Luck: Philosophical Papers 1973-1980","Bernard Williams","1981","Philosophy","Nonfiction","","4.12","139","2022/03/24"
"","5599","","Ethics and the Limits of Philosophy","Bernard Williams","1985","Philosophy","Nonfiction","Politics","4.06","693","2022/03/24"
"","5600","","Making Sense of Humanity: And Other Philosophical Papers 1982-1993","Bernard Williams","1995","Philosophy","","","4.0","13","2022/03/24"
"","5601","","Truth and Truthfulness: An Essay in Genealogy","Bernard Williams","2002","Philosophy","Nonfiction","Writing","3.65","116","2022/03/24"
"","5602","","Descartes: The Project of Pure Enquiry","Bernard Williams","1978","Philosophy","Nonfiction","","3.91","56","2022/03/24"
"","5603","","Female Quixotism: Exhibited in the Romantic Opinions and Extravagant Adventures of Dorcasina Sheldon","Tabitha Gilman Tenney","1801","Fiction","Literature","American","3.39","135","2022/03/24"
"","5604","","Internal Rhetorics: Toward a History and Theory of Self-Persuasion","Jean Nienkamp","2001","","","","3.75","4","2022/03/24"
"","5605","","A.D.A.M. Illustrated Family Health Guide","Alan Greene","","","","","5.0","1","2022/03/24"
"","5606","","On Rhetoric and Language: Four Key Dialogues","Jean Nienkamp","","Philosophy","","","4.2","10","2022/03/24"
"","5607","","Brazilian Immigrants in the United States: Cultural Imperialism and Social Class","Bernadete Beserra","2003","","","","5.0","3","2022/03/24"
"","5608","","","","","","","","","","2022/03/24"
"","5609","","Cenas De Aquisição Da Escrita: O Sujeito E O Trabalho Com O Texto","Maria Bernadete Marques Abaurre","","","","","0.0","0","2022/03/24"
"","5610","","O que é ser maestro: Memórias profissionais de Isaac Karabtchevsky","Bernadete Zagonel","","","","","4.0","1","2022/03/24"
"","5611","","Fonoaudiologia Fundamental","Lourdes Bernadete Rocha De Souza","","","","","0.0","0","2022/03/24"
"","5612","","Estilo E Gênero Na Aquisição Da Escrita","Maria Bernadete Marques Abaurre","","","","","0.0","0","2022/03/24"
"","5613","","Contes Du Marais","Bernadéte Bidaude","","","","","0.0","0","2022/03/24"
"","5614","","A Flexibilidade Das Relações De Trabalho: A Precariedade Do Contrato A Prazo Determinado Da Lei N. 9.601, De 1998","Bernadete Edith De Rosa Pinto","","","","","0.0","0","2022/03/24"
"","5615","","","","","","","","","","2022/03/24"
"","5616","","Os Espanhóis Conquistam A Ilha De Santa Catarina: 1777","Maria Bernadete Ramos Flores","","","","","0.0","0","2022/03/24"
"","5617","","Nova Lei De Falências: (Comparativos E Comentários)","Maria Bernadete Miranda","","","","","4.0","2","2022/03/24"
"","5618","","Fontes De Informação Especializada: Características E Utilização","Bernadete Santos Campello","","","","","0.0","0","2022/03/24"
"","5619","","Microbiologia Dos Alimentos","Bernadete D. Gombossy","","","","","3.5","2","2022/03/24"
"","5620","","A Transmissão Do Conhecimento E O Ensino Noturno","M. Bernadete Santa Cecília Caporalini","","","","","4.0","1","2022/03/24"
"","5621","","Living Without Philosophy: On Narrative, Rhetoric, and Morality","Peter Levine","1998","","","","4.5","2","2022/03/24"
"","5622","","Mouse Morality: The Rhetoric of Disney Animated Film","Annalee R. Ward","","Nonfiction","","","3.4","35","2022/03/24"
"","5623","","Arguing about Sex: The Rhetoric of Christian Sexual Morality","Joseph Monti","","","","","4.0","1","2022/03/24"
"","5624","","The Rhetoric Of Free Will: The Five Action Structure Of The English Morality Play","Merle Fifield","","","","","4.5","2","2022/03/24"
"","5625","","I Shouldn't Even Be Doing This!: And Other Things That Strike Me as Funny","Bob Newhart","","Humor","Biography","Nonfiction","3.77","3313","2022/03/24"
"","5626","","Hi Bob!: A Self-Help Guide to the Bob Newhart Show","Joey Green","1996","","","","4.18","11","2022/03/24"
"","5627","","Button Down Concert:  Bob Newhart","Bob Newhart","1997","","","","5.0","1","2022/03/24"
"","5628","","Bob Newhart","David Paige","","","","","0.0","0","2022/03/24"
"","5629","","Bob Newhart","Jeff Sorensen","1988","Biography","","","4.0","3","2022/03/24"
"","5630","","Rescuers Read Along Book and Cassette","Walt Disney Company","","","","","4.67","6","2022/03/24"
"","5631","","Academic Charisma and the Origins of the Research University","William Clark","2006","History","Education","Academic","4.09","34","2022/03/24"
"","5632","","Theories of Personality","Jess Feist","1990","Psychology","Nonfiction","Textbooks","4.01","577","2022/03/24"
"","5633","","Theories of Personality with PowerWeb","Jess Feist","1990","Psychology","Nonfiction","Textbooks","4.01","577","2022/03/24"
"","5634","","The Psychology of Science and the Origins of the Scientific Mind","Gregory J. Feist","2006","Psychology","Science","","3.75","16","2022/03/24"
"","5635","","The Norton Anthology of Modern and Contemporary Poetry","Jahan Ramazani","2003","Poetry","Fiction","Anthologies","4.24","309","2022/03/24"
"","5636","","Behold the Child: American Children and Their Books, 1621-1922","Gillian Avery","1994","Reference","","","4.09","11","2022/03/24"
"","5637","","Victoria Bess, And Others;","Gillian Avery","1968","","","","0.0","0","2022/03/24"
"","5638","Mr Copplestone & The Smiths","To Tame a Sister","Gillian Avery","1961","","","","4.0","12","2022/03/24"
"","5639","","Mouldy's Orphan","Gillian Avery","1978","","","","2.71","7","2022/03/24"
"","5640","","Huck and Her Time Machine","Gillian Avery","1977","Childrens","","","3.55","11","2022/03/24"
"","5641","","Victorian People: In Life And In Literature","Gillian Avery","1970","","","","4.75","4","2022/03/24"
"","5642","Mr Copplestone & The Smiths","The Italian Spring","Gillian Avery","1972","","","","3.23","13","2022/03/24"
"","5643","","Behold the Child: American Children and Their Books, 1621-1922","Gillian Avery","","Reference","","","4.09","11","2022/03/24"
"","5644","","The Echoing Green","Gillian Avery","1974","History","","","4.0","7","2022/03/24"
"","5645","","The Lost Railway","Gillian Avery","","","","","2.5","2","2022/03/24"
"","5646","","","","","","","","","","2022/03/24"
"","5647","","Childhood's Pattern: A Study Of the Heroes and Heroines Of Children's Fiction, 1770-1950","Gillian Avery","1975","","","","3.78","9","2022/03/24"
"","5648","","Red Letter Days;","Gillian Avery","1971","","","","0.0","0","2022/03/24"
"","5649","Mr Copplestone & The Smiths","Maria Escapes","Gillian Avery","1957","Historical","Historical Fiction","Childrens","3.87","75","2022/03/24"
"","5650","Mr Copplestone & The Smiths","The Greatest Gresham","Gillian Avery","1972","","","","3.87","15","2022/03/24"
"","5651","","The Hole In The Walland Other Stories;","Gillian Avery","","","","","2.0","1","2022/03/24"
"","5652","","The Journal of Emily Pepys","Emily Pepys","1984","","","","3.5","4","2022/03/24"
"","5653","Mr Copplestone & The Smiths","The Elephant War","Gillian Avery","1960","","","","3.65","23","2022/03/24"
"","5654","","The Best Type of Girl: A History of Girls' Independent Schools","Gillian Avery","","","","","4.17","6","2022/03/24"
"","5655","","A Very Pretty Story","Jane  Johnson","2005","","","","2.0","1","2022/03/24"
"","5656","","A Likely Lad","Gillian Avery","1971","Childrens","Fiction","","3.88","16","2022/03/24"
"","5657","","The Echoing Green: Memories of Regency and Victorian Youth","Gillian Avery","","History","","","4.0","7","2022/03/24"
"","5658","Ellen","Ellen and the Queen","Gillian Avery","1971","","","","2.25","4","2022/03/24"
"","5659","","The Wind in the Willows","Kenneth Grahame","1908","Classics","Fiction","Childrens","3.99","195022","2022/03/24"
"","5660","","The Everyman Anthology of Poetry for Children","Gillian Avery","","Poetry","Childrens","","4.04","25","2022/03/24"
"","5661","","Holiday Romance and Other Writings for Children","Charles Dickens","1868","Classics","Fiction","Short Stories","3.34","190","2022/03/24"
"","5662","","Two Traditions","Hornbuckle","","","","","0.0","0","2022/03/24"
"","5663","","Language Is Sermonic: Richard M. Weaver on the Nature of Rhetoric","Richard L. Johannesen","1970","Philosophy","","","4.3","27","2022/03/24"
"","5664","","The Southern Essays of Richard M. Weaver","Richard M. Weaver","1987","History","Cultural","Nonfiction","4.32","60","2022/03/24"
"","5665","","Ideas Have Consequences","Richard M. Weaver","1948","Philosophy","Politics","Nonfiction","4.15","1397","2022/03/24"
"","5666","","Richard M. Weaver, 1910-1963: A Life of the Mind","Fred D. Young","1995","","","","4.0","2","2022/03/24"
"","5667","","In Defense of Tradition: Collected Shorter Writings of Richard M. Weaver, 1929–1963","Richard M. Weaver","2001","Politics","Philosophy","Cultural","4.35","40","2022/03/24"
"","5668","","Barbarians in the Saddle: Intellectual Biography of Richard M. Weaver","Joseph Scotchie","1997","","","","5.0","1","2022/03/24"
"","5669","","My Days Are Swifter Than A Weaver's Shuttle: [Richard Ryley's Diary, 1862","Richard Ryley","1982","","","","0.0","0","2022/03/24"
"","5670","","Steps Toward Restoration: The Consequences of Richard Weaver's Ideas","Marion Montgomery","1998","","","","4.17","6","2022/03/24"
"","5671","","The Ethics of Rhetoric","Richard M. Weaver","1953","Philosophy","Nonfiction","Politics","4.19","81","2022/03/24"
"","5672","","Ethics And Rhetoric Of The Chinese Cultural Revolution","Lowell Dittmer","","","","","5.0","1","2022/03/24"
"","5673","","Sade, His Ethics And Rhetoric","Colette Verger Michael","","","","","2.0","1","2022/03/24"
"","5674","","Etica, Retórica, Política","Victoria Camps","","","","","3.33","3","2022/03/24"
