"1476","","The Bacchae and Other Plays","Euripides","Classics","Plays","Drama","4.14","5165","2022/03/19"
"1477","","Four Plays: Medea / Hippolytus / Heracles / Bacchae","Euripides","Classics","Plays","Fantasy","4.0","226","2022/03/19"
"1478","","The Bacchae of Euripides","Euripides","Plays","Classics","Drama","3.88","18087","2022/03/19"
"1479","","Bakkhai","Euripides","Plays","Classics","Drama","3.88","18087","2022/03/19"
"1480","","Plays 1: Medea/The Phoenician Women/Bacchae","Euripides","Plays","","","3.78","9","2022/03/19"
"1481","","Elektra","Euripides","Plays","Classics","Drama","3.96","6124","2022/03/19"
"1482","","Medea - Literary Touchstone Classic","Euripides","Classics","Plays","Drama","3.9","63827","2022/03/19"
"1483","","The Trojan Women and Other Plays","Euripides","Classics","Plays","Drama","3.98","342","2022/03/19"
"1484","","Euripides' Bacchae, Focus Classical Library (Focus Classical Library)","Euripides","Plays","Classics","Drama","3.88","18087","2022/03/19"
"1485","","Hippolytus","Euripides","Plays","Classics","Drama","3.82","5167","2022/03/19"
"1486","","The Trojan Women and Hippolytus","Euripides","Classics","Plays","Fantasy","3.6","42","2022/03/19"
"1487","","Euripides' Bacchae","Beth Causey","Classics","","","3.88","17","2022/03/19"
"1488","","The Bacchae of Euripides: A Communion Rite","Wole Soyinka","Plays","Drama","Classics","3.88","165","2022/03/19"
"1489","","Orestes and Other Plays","Euripides","Classics","Plays","Drama","4.11","269","2022/03/19"
"1490","","Cyclops","Euripides","Plays","Classics","Drama","3.58","833","2022/03/19"
"1491","","Children of Heracles / Hippolytus / Andromache / Hecuba","Euripides","Drama","Plays","","4.3","37","2022/03/19"
"1492","","The Trojan Women: A Play by Euripides Translated from the Greek Into English and Adapted in Response to Aristophanes' and Aristotle's Cr","Howard Rubenstein","","","","3.33","3","2022/03/19"
"1493","","Bacchae (Plays of Euripides)","Euripides","Plays","Classics","Drama","3.88","18087","2022/03/19"
"1494","","Alcestis","Euripides","Plays","Classics","Drama","3.84","3165","2022/03/19"
"1495","","Suppliant Women / Electra / Heracles","Euripides","Literature","Drama","","4.33","39","2022/03/19"
"1496","","Iphigenia in Aulis","Euripides","Plays","Classics","Drama","4.03","4157","2022/03/19"
"1497","","Three Great Plays: Medea / Hippolytus / Helen","Euripides","Drama","Plays","Fantasy","3.88","26","2022/03/19"
"1498","","Helen","Euripides","Plays","Classics","Drama","3.77","1519","2022/03/19"
"1499","","Medea","Euripides","Classics","Plays","Drama","3.9","63827","2022/03/19"
"1500","","Euripides: Bacchae (Duckworth Companions to Greek & Roman Tragedy) (Duckworth Companions to Greek & Roman Tragedy)","Sophie Mills","","","","4.0","8","2022/03/19"
"1501","","The Essential Euripides","Robert Emmet Meagher","","","","4.75","8","2022/03/19"
"1502","","Euripides: Hippolytus","Sophie Mills","","","","3.57","23","2022/03/19"
"1503","","Hecuba: Introduction, Text, and Commentary","Euripides","Plays","Classics","Drama","3.98","1837","2022/03/19"
"1504","","Euripides: Medea","William Allan","Classics","Nonfiction","Plays","3.87","39","2022/03/19"
"1505","","The Electra of Euripides","Euripides","Plays","Classics","Drama","3.96","6124","2022/03/19"
"1506","","CliffsNotes on Euripides' Medea and Electra","Robert J. Milch","","","","4.2","5","2022/03/19"
"1507","","Electra","Euripides","Plays","Classics","Drama","3.96","6124","2022/03/19"
"1508","","Hippolytos","Euripides","Plays","Classics","Drama","3.82","5167","2022/03/19"
"1509","","Trojan Women / Iphigenia Among the Taurians / Ion","Euripides","Drama","Literature","Classics","4.17","35","2022/03/19"
"1510","","Helen / Phoenician Women / Orestes","Euripides","Plays","Classics","Drama","4.12","108","2022/03/19"
"1511","","Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy)","Euripides","Plays","Classics","Drama","4.03","4157","2022/03/19"
"1512","","The Hippolytus of Euripides","Euripides","Plays","Classics","Drama","3.82","5167","2022/03/19"
"1513","","Euripides: The Complete Plays Vol. III","Euripides","Classics","Plays","","4.25","8","2022/03/19"
"1514","","The Bacchae of Euripides: A New Translation with a Critical Essay","Euripides","Plays","Classics","Drama","3.88","18087","2022/03/19"
"1515","","The Complete Greek Tragedies, Volume 3: Euripides","Euripides","Plays","Humanities","Classical Studies","4.43","54","2022/03/19"
"1516","Oresteia","Aeschylus I: Oresteia","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1517","","Aeschylus II: The Suppliant Maidens, The Persians, Seven against Thebes, and Prometheus Bound (The Complete Greek Tragedies)","Aeschylus","Classics","Plays","Drama","3.97","7526","2022/03/19"
"1518","Oresteia","The Oresteia","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1519","Oresteia","The Oresteia: Agamemnon, The Libation Bearers, The Eumenides","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1520","","Aeschylus Persae","Aeschylus","","","","3.67","3","2022/03/19"
"1521","Oresteia","Oresteia","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1522","","Suppliant Maidens/Persians/Prometheus/Seven Against Thebes (Loeb Classical Library 145)","Aeschylus","Classics","Plays","Drama","3.97","7526","2022/03/19"
"1523","","Prometheus Bound and Other Plays","Aeschylus","Classics","Plays","Drama","3.97","7526","2022/03/19"
"1524","Oresteia","Agamemnon","Aeschylus","Classics","Plays","Drama","3.82","17934","2022/03/19"
"1525","Oresteia","The Oresteia","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1526","Oresteia","Aeschylus, 1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1527","","The Complete Greek Tragedies, Volume 1: Aeschylus","Aeschylus","Classics","Plays","Drama","4.2","118","2022/03/19"
"1528","","Aeschylus: Seven Plays (The Greek Classics)","Aeschylus","Classics","Plays","Fiction","4.11","1027","2022/03/19"
"1529","Landmarks of World Literature","Aeschylus: The Oresteia","Simon Goldhill","Classics","Nonfiction","Drama","3.98","45","2022/03/19"
"1530","Oresteia","The Oresteia: Agamemnon, Choephoroe & Eumenides","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1531","","Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound","Aeschylus","Classics","Plays","Drama","3.97","7526","2022/03/19"
"1532","Oresteia","The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1533","","The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound","Aeschylus","Classics","Plays","Drama","3.97","7526","2022/03/19"
"1534","Oresteia","Oresteia","Aeschylus","Classics","Plays","Drama","4.0","39445","2022/03/19"
"1535","The Theban Plays","Sophocles I: Oedipus The King, Oedipus at Colonus, Antigone","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1536","","Sophocles II: Ajax / Women of Trachis / Electra / Philoctetes (Complete Greek Tragedies, #4)","Sophocles","Classics","Plays","Drama","4.14","6057","2022/03/19"
"1537","The Theban Plays","The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1538","","The Complete Plays","Sophocles","Classics","Plays","Drama","4.28","4402","2022/03/19"
"1539","","The Complete Plays of Sophocles","Sophocles","Classics","Plays","Drama","4.28","4402","2022/03/19"
"1540","The Theban Plays","The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1541","The Theban Plays","Antigone","Sophocles","Classics","Plays","Drama","3.67","123228","2022/03/19"
"1542","The Theban Plays","The Three Theban Plays: Antigone, Oedipus the King, Oedipus at Colonus","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1543","","Ajax / Electra / Oedipus Tyrannus","Sophocles","Classics","Drama","Fiction","4.55","125","2022/03/19"
"1544","The Theban Plays","Antigone","Sophocles","Classics","Plays","Drama","3.67","123228","2022/03/19"
"1545","The Theban Plays","Sophocles I: Oedipus the King, Oedipus at Colonus, Antigone","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1546","The Theban Plays","Theban Plays","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1547","The Theban Plays","The Theban Plays","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1548","","Electra and Other Plays","Sophocles","Classics","Plays","Drama","4.14","6057","2022/03/19"
"1549","","Antigone; Oedipus the King; Electra","Sophocles","Classics","Plays","Fiction","3.95","14900","2022/03/19"
"1550","The Theban Plays","Sophocles' Antigone","Sophocles","Classics","Plays","Drama","3.67","123228","2022/03/19"
"1551","","Sophocles Plays 2: Ajax, Women of Trachis, Electra, Philoctetes","Sophocles","Classics","Plays","Drama","4.14","6057","2022/03/19"
"1552","","Introduction to Signal Processing","Sophocles J. Orfanidis","","","","3.0","1","2022/03/19"
"1553","","A World of Heroes: Selections from Homer, Herodotus and Sophocles","Joint Association of Classical Teachers’ Greek Course","","","","4.33","6","2022/03/19"
"1554","The Theban Plays","Oedipus Rex","Sophocles","Classics","Plays","Fiction","3.72","190128","2022/03/19"
"1555","The Theban Plays","The Oedipus Plays of Sophocles","Sophocles","Classics","Plays","Drama","3.98","62847","2022/03/19"
"1556","The Theban Plays","Oedipus Rex","Sophocles","Classics","Plays","Fiction","3.72","190128","2022/03/19"
"1557","","Sophocles 1: Ajax/Women of Trachis/Electra/Philoctetes","Sophocles","Classics","Plays","Drama","4.14","6057","2022/03/19"
"1558","The Theban Plays","Oedipus Rex","Sophocles","Classics","Plays","Fiction","3.72","190128","2022/03/19"
"1559","The Theban Plays","Oedipus the King","Sophocles","Classics","Plays","Fiction","3.72","190128","2022/03/19"
"1560","","Four Plays: The Clouds/The Birds/Lysistrata/The Frogs","Aristophanes","Classics","Plays","Drama","4.07","6285","2022/03/19"
"1561","","Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen","Aristophanes","Classics","Plays","Fiction","3.92","150","2022/03/19"
"1562","","The Complete Plays","Aristophanes","Classics","Plays","Drama","4.21","2380","2022/03/19"
"1563","","Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth","Aristophanes","","","","3.83","6","2022/03/19"
"1564","","Birds/Lysistrata/Women at the Thesmophoria (Loeb Classical Library 179)","Aristophanes","Classics","Plays","Drama","4.17","90","2022/03/19"
"1565","","Lysistrata / The Acharnians / The Clouds","Aristophanes","Classics","Plays","Drama","4.13","1559","2022/03/19"
"1566","","Clouds/Wasps/Birds (Aristophanes 1)","Aristophanes","Drama","Classics","Plays","3.76","153","2022/03/19"
"1567","","Lysistrata and Other Plays","Aristophanes","Classics","Plays","Drama","3.96","4305","2022/03/19"
"1568","","Acharnians","Aristophanes","Plays","Classics","Drama","3.42","664","2022/03/19"
"1569","","Clouds","Aristophanes","Classics","Plays","Drama","3.73","8480","2022/03/19"
"1570","","Lysistrata","Aristophanes","Plays","Classics","Drama","3.84","39056","2022/03/19"
"1571","","Clouds","Aristophanes","Classics","Plays","Drama","3.73","8480","2022/03/19"
"1572","","Clouds/Wasps/Peace","Aristophanes","Drama","Plays","Classics","4.11","76","2022/03/19"
"1573","","The Birds and Other Plays","Aristophanes","Plays","Classics","Fiction","4.13","1463","2022/03/19"
"1574","","Socrates and Aristophanes","Leo Strauss","Philosophy","Nonfiction","","4.15","48","2022/03/19"
"1575","","Four Major Plays: Lysistrata/The Birds/The Clouds/The Acharnians","Aristophanes","Drama","Classics","","3.62","21","2022/03/19"
"1576","","Three Plays: The Wasps / The Poet and the Women / The Frogs","Aristophanes","Classics","Plays","Drama","3.95","445","2022/03/19"
"1577","","Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day","Aristophanes","Classics","Plays","Drama","3.94","36","2022/03/19"
"1578","","Four Comedies: Lysistrata/The Congresswomen/The Acharnians/The Frogs","Aristophanes","Classics","Plays","Drama","3.82","89","2022/03/19"
"1579","","Frogs/Assemblywomen/Wealth (Loeb Classical Library 180)","Aristophanes","Plays","Drama","Classics","4.14","64","2022/03/19"
"1580","","Aristophanes 2: Wasps/Lysistrata/Frogs/The Sexual Congress","Aristophanes","Classics","","","3.88","17","2022/03/19"
"1581","","Aristophanes","Angus M. Bowie","","","","3.5","6","2022/03/19"
"1582","","The Frogs","Aristophanes","Plays","Classics","Drama","3.8","6814","2022/03/19"
"1583","","Lysistrata","Aristophanes","Plays","Classics","Drama","3.84","39056","2022/03/19"
"1584","","Cliffs Notes on Aristophanes' Lysistrata, The Birds, The Clouds, The Frogs","W. John Campbell","","","","3.0","5","2022/03/19"
"1585","","Aristophanes and Athens: An Introduction to the Plays","Douglas M. MacDowell","Classics","Biography","","3.81","16","2022/03/19"
"1586","","Lysistrata","Aristophanes","Plays","Classics","Drama","3.84","39056","2022/03/19"
"1587","","Aristophanes' Clouds","Laura S. Barnard","Classics","Plays","Drama","3.73","8480","2022/03/19"
"1588","","The Birds","Aristophanes","Plays","Classics","Drama","3.87","4009","2022/03/19"
"1589","","Three Comedies: The Birds/The Clouds/The Wasps","Aristophanes","Drama","Classics","Plays","3.76","153","2022/03/19"
"1590","","Peace","Aristophanes","Plays","Classics","Drama","3.59","520","2022/03/19"
"1591","","Lysistrata","Aristophanes","Plays","Classics","Drama","3.84","39056","2022/03/19"
"1592","","The Knights / Peace / The Birds / The Assembly Women / Wealth","Aristophanes","Classics","Drama","Plays","3.69","51","2022/03/19"
"1593","","Religion and Politics in Aristophanes' Clouds","Marie C. Marianetti","","","","0.0","0","2022/03/19"
"1594","","Spectacles of Truth in Classical Greek Philosophy: Theoria in Its Cultural Context","Andrea Wilson Nightingale","Philosophy","","","4.5","6","2022/03/19"
"1595","","Genres in Dialogue: Plato and the Construct of Philosophy","Andrea Wilson Nightingale","Philosophy","","","4.33","9","2022/03/19"
"1596","","The Nightingale Question: Five Poets from Saxony","Tessa Ransford","","","","0.0","0","2022/03/19"
"1597","","Thomas Cole (Famous Artists Series)","Matthew Baigell","Art","","","3.75","8","2022/03/19"
"1598","History of American Painting","History of American Painting: That Wilder Image, the Native School from Thomas Cole to Winslow Homer","James Thomas Flexner","","","","4.0","4","2022/03/19"
"1599","","Thomas Cole","Earl A. Powell III","Art","Biography","","4.33","12","2022/03/19"
"1600","","The Life and Works of Thomas Cole","Louis Legrand Noble","Nonfiction","Art","","3.62","13","2022/03/19"
"1601","","The Correspondence of Thomas Cole and Daniel Wadsworth: Letters in the Watkinson Library, Trinity College, Hartford and N. Y. State Lib., Albany, N.","Thomas Cole","","","","0.0","0","2022/03/19"
"1602","","Thomas Cole's Paintings of Eden","Franklin Kelly","","","","2.0","1","2022/03/19"
"1603","","Thomas Cole's Poetry: The Collected Poems of America's Foremost Painter of the Hudson River School","Thomas Cole","","","","3.67","6","2022/03/19"
"1604","","Along the Juniata: Thomas Cole and the Dissemination of American Landscape Imagery","Nancy Siegel","","","","2.5","2","2022/03/19"
"1605","","The Origins of Rhetoric in Ancient Greece","Thomas Cole","","","","3.25","4","2022/03/19"
"1606","","Rhetoric and the Origins of Medieval Drama","Jody Enders","","","","4.0","1","2022/03/19"
"1607","","Democracy and Punishment: Disciplinary Origins of the United States","Thomas Dumm","","","","4.0","2","2022/03/19"
"1608","","The Puritan Tradition in Revolutionary, Federalist, and Whig Political Theory: A Rhetoric of Origins","Dean Hammer","","","","0.0","0","2022/03/19"
"1609","","Rhetoric, The Bible, And The Origins Of Free Verse: The Early ""Hymns"" Of Friedrich Gottlieb Klopstock","Katrin M. Kohl","","","","0.0","0","2022/03/19"
"1610","","Political Philosophy and Rhetoric: A Study of the Origins of American Party Politics","John Zvesper","","","","3.0","2","2022/03/19"
"1611","","Structure of Ancient Arguments","Ronald C. Katz","","","","4.0","4","2022/03/19"
"1612","Rhetorical Philosophy & Theory","Defining Reality: Definitions and the Politics of Meaning","Edward Schiappa","Philosophy","","","4.31","16","2022/03/19"
"1613","","Protagoras and Logos: A Study in Greek Philosophy and Rhetoric","Edward Schiappa","","","","4.07","15","2022/03/19"
"1614","","The Beginnings of Rhetorical Theory in Classical Greece","Edward Schiappa","","","","4.0","3","2022/03/19"
"1615","","Mixing: Catholic-Protestant Marriages in the 1980's: A Guidebook for Couples and Families","Barbara D. Schiappa","","","","2.0","1","2022/03/19"
"1616","","Gracchus Babeuf Avec Les Egaux","Jean-Marc Schiappa","","","","0.0","0","2022/03/19"
"1617","The Night Trilogy","Night","Elie Wiesel","Nonfiction","Classics","History","4.35","1088962","2022/03/19"
"1618","","The Curious Incident of the Dog in the Night-Time","Mark Haddon","Fiction","Mystery","Young Adult","3.89","1328620","2022/03/19"
"1619","The Night Trilogy","Night","Elie Wiesel","Nonfiction","Classics","History","4.35","1088962","2022/03/19"
"1620","","The Night Gardener","George Pelecanos","Mystery","Fiction","Mystery","3.66","6040","2022/03/19"
"1621","","Friday Night Lights: A Town, a Team, And a Dream","H.G. Bissinger","Sports","Sports","Nonfiction","4.14","54780","2022/03/19"
"1622","","A Midsummer Night's Dream","William Shakespeare","Classics","Plays","Fiction","3.95","485429","2022/03/19"
"1623","The Living Dead","Night of the Living Dead","John Russo","Horror","Horror","Zombies","4.01","1021","2022/03/19"
"1624","","West with the Night","Beryl Markham","Nonfiction","Autobiography","Memoir","4.12","35287","2022/03/19"
"1625","","Twelfth Night","William Shakespeare","Classics","Plays","Drama","3.97","167295","2022/03/19"
"1626","","Brokeback Mountain: Story to Screenplay","Annie Proulx","Fiction","Short Stories","LGBT","4.13","1451","2022/03/19"
"1627","Wyoming Stories","Brokeback Mountain","Annie Proulx","Fiction","Short Stories","LGBT","3.96","34762","2022/03/19"
"1628","Wyoming Stories","Brokeback Mountain","Annie Proulx","Fiction","Short Stories","LGBT","3.96","34762","2022/03/19"
"1629","Wyoming Stories","Close Range: Brokeback Mountain and Other stories","Annie Proulx","Short Stories","Fiction","Westerns","3.99","15626","2022/03/19"
"1630","Wyoming Stories","Brokeback Mountain: Secreto en la Montaña","Annie Proulx","Short Stories","Fiction","Westerns","3.99","15626","2022/03/19"
"1631","Wyoming Stories","Brokeback Mountain","Annie Proulx","Fiction","Short Stories","LGBT","3.96","34762","2022/03/19"
"1632","Wyoming Stories","Brokeback Mountain","Annie Proulx","Fiction","Short Stories","LGBT","3.96","34762","2022/03/19"
"1633","","Getting Things Done: The Art of Stress-Free Productivity","David  Allen","Nonfiction","Business","Productivity","3.99","144037","2022/03/19"
"1634","","Getting Things Done When You Are Not in Charge","Geoffrey M. Bellman","Business","Leadership","Self Help","3.43","109","2022/03/19"
"1635","","Execution: The Discipline of Getting Things Done","Larry Bossidy","Business","Leadership","Nonfiction","3.87","24913","2022/03/19"
"1636","","The Complete Idiot's Guide to Getting Things Done","Jeff Davidson","Productivity","Nonfiction","","3.93","29","2022/03/19"
"1637","","The Three Ways of Getting Things Done: Hierarchy, Heterarchy and Responsible Autonomy in Organizations","Gerard Fairtlough","Business","Management","","4.3","10","2022/03/19"
"1638","","Results That Matter: Improving Communities by Engaging Citizens, Measuring Performance, and Getting Things Done","Paul D. Epstein","","","","4.08","13","2022/03/19"
"1639","","The Leader's Handbook: Making Things Happen, Getting Things Done","Peter R. Scholtes","Leadership","Business","Business","4.18","141","2022/03/19"
"1640","","Execution: The Discipline Of Getting Things Done","Larry Bossidy","Business","Leadership","Nonfiction","3.87","24913","2022/03/19"
"1641","","Guide to Getting Things Done","Edwin C. Bliss","","","","0.0","0","2022/03/19"
"1642","","Formas breves","Ricardo Piglia","Nonfiction","Literature","European Literature","4.22","423","2022/03/19"
"1643","","El último lector","Ricardo Piglia","Nonfiction","European Literature","Spanish Literature","4.14","591","2022/03/19"
"1644","","The Absent City","Ricardo Piglia","Fiction","Science Fiction","Novels","3.76","801","2022/03/19"
"1645","","Money to Burn","Ricardo Piglia","Fiction","European Literature","Spanish Literature","3.77","1956","2022/03/19"
"1646","","Respiración artificial","Ricardo Piglia","Fiction","European Literature","Spanish Literature","3.98","2081","2022/03/19"
"1647","","Ricardo Piglia y La Cultura de La Contravenc","Nicolas Bratosevich","","","","0.0","0","2022/03/19"
"1648","","Poéticas en suspenso: Migraciones narrativas en Ricardo Piglia, Andres Rivera y Juan José Saer","Edgardo H. Berg","","","","4.0","1","2022/03/19"
"1649","","Ricardo Piglia y Sus Precursores","Maria Antonieta Pereira","","","","0.0","0","2022/03/19"
"1650","","Peripheral (Post) Modernity: The Syncretist Aesthetics of Borges, Piglia, Kalokyris and Kyriakidis","Eleni Kefala","","","","0.0","0","2022/03/19"
"1651","","Argentina-S: Ricardo Piglia Dialoga Con la Generacion del 37 en la Discontinuidad","Laura DeMaria","","","","0.0","0","2022/03/19"
"1652","","Modos de ensayo: De Borges a Piglia","Alberto Giordano","","","","4.25","4","2022/03/19"
"1653","","Narrativas De La Guerra Sucia En La Argentina: Piglia, Saer, Vale","Jorgelina Corbatta","","","","2.0","1","2022/03/19"
"1654","","Plata quemada","Ricardo Piglia","Fiction","European Literature","Spanish Literature","3.77","1956","2022/03/19"
"1655","","Diccionario de La Novela de Macedonio Fernandez","Ricardo Piglia","","","","4.0","1","2022/03/19"
"1656","","Ficciones Argentinas: Antologia de Lecturas Criticas","Grupo Editorial Norma","","","","3.0","2","2022/03/19"
"1657","","Feeding Frenzy: Attack Journalism and American Politics","Larry J. Sabato","Politics","","","3.63","41","2022/03/19"
"1658","","American Government: Continuity and Change, Alternate Edition","Karen O'Connor","","","","2.77","26","2022/03/19"
"1659","","American Government; Continuity and Change","Karen O'Connor","","","","2.77","26","2022/03/19"
"1660","","El Túnel","Ernesto Sabato","Fiction","Classics","European Literature","4.04","56315","2022/03/19"
"1661","","No Excuses: Antonio Sabato Jr. Workout For Life","Antonio Sabato Jr.","","","","3.55","11","2022/03/19"
"1662","","Aleppo Tales","Haim Sabato","","","","4.22","49","2022/03/19"
"1663","","Adjusting Sights","Haim Sabato","Cultural","Israel","Fiction","4.07","157","2022/03/19"
"1664","","Essentials of American and Texas Government: Continuity and Change","Karen O'Connor","","","","0.0","0","2022/03/19"
"1665","","American Government: Continuity And Change","Karen O'Connor","","","","2.77","26","2022/03/19"
"1666","Sobre héroes y tumbas","On Heroes and Tombs","Ernesto Sabato","Fiction","Classics","Cultural","4.27","10427","2022/03/19"
"1667","","El túnel","Ernesto Sabato","Fiction","Classics","European Literature","4.04","56315","2022/03/19"
"1668","","The Tunnel","Ernesto Sabato","Fiction","Classics","European Literature","4.04","56315","2022/03/19"
"1669","","Lo Mejor De Ernesto Sabato","Ernesto Sabato","","","","4.16","25","2022/03/19"
"1670","","Antes del fin","Ernesto Sabato","Nonfiction","Cultural","Latin American","4.02","2217","2022/03/19"
"1671","","Obra Completa Narrativa","Ernesto Sabato","European Literature","Spanish Literature","","4.75","12","2022/03/19"
"1672","","Paginas de Ernesto Sabato","Ernesto Sabato","","","","3.4","5","2022/03/19"
"1673","","Uno y el Universo","Ernesto Sabato","Philosophy","Nonfiction","Writing","3.88","542","2022/03/19"
"1674","","Genio y Figura de Ernesto Sabato","Carlos Catania","","","","2.5","2","2022/03/19"
"1675","","Medio Siglo Con Sabato: Entrevistas","Julia Constenla","","","","3.57","7","2022/03/19"
"1676","","El túnel","Ernesto Sabato","Fiction","Classics","European Literature","4.04","56315","2022/03/19"
"1677","Sobre héroes y tumbas","Sobre héroes y tumbas","Ernesto Sabato","Fiction","Classics","Cultural","4.27","10427","2022/03/19"
"1678","","Ernesto Sabato","Harley D. Oberhelman","","","","0.0","0","2022/03/19"
"1679","","LA Signification Del Genero: Estudio Semiotico De Las Novelas Y Ensayos De Ernesto Sabato (Coleccion Polymita)","Nicasio Urbina","","","","5.0","1","2022/03/19"
"1680","","Ernesto Sabato: La Littérature Comme Absolu","Daniel-Henri Pageaux","","","","0.0","0","2022/03/19"
"1681","","The Confessions (Works of Saint Augustine 1)","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1682","","The Confessions of St. Augustine","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1683","","The Confessions of Saint Augustine","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1684","","The City of God","Augustine of Hippo","Philosophy","Religion","Theology","3.89","11509","2022/03/19"
"1685","","The Enchiridion on Faith Hope and Love (Augustine Series 1)","Augustine of Hippo","Religion","Theology","Religion","4.1","631","2022/03/19"
"1686","","Augustine of Hippo: A Biography","Peter R.L. Brown","Biography","History","Religion","4.29","1941","2022/03/19"
"1687","","Augustine Came to Kent","Barbara Willard","Historical","Historical Fiction","Academic","3.65","319","2022/03/19"
"1688","","Trinity (Works of Saint Augustine)","Augustine of Hippo","Religion","Theology","Philosophy","4.34","994","2022/03/19"
"1689","","The Confessions","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1690","","The City of God against the Pagans","Augustine of Hippo","Philosophy","Religion","Theology","3.89","11509","2022/03/19"
"1691","","On Christian Teaching","Augustine of Hippo","Religion","Theology","Religion","4.04","3243","2022/03/19"
"1692","","The Political Writings of St. Augustine","Augustine of Hippo","Philosophy","Politics","Religion","3.84","342","2022/03/19"
"1693","","On Christian Doctrine","Augustine of Hippo","Religion","Theology","Religion","4.04","3243","2022/03/19"
"1694","","The Confessions of Saint Augustine","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1695","","Augustine, the Farmer's Boy of Tagaste","P. de Zeeuw","History","Biography","Church","3.64","73","2022/03/19"
"1696","","Augustine's Laws","Norman R. Augustine","Business","Nonfiction","Science","4.03","76","2022/03/19"
"1697","","CliffsNotes on St. Augustine's Confessions","Stacy Magedanz","","","","3.4","5","2022/03/19"
"1698","","Confessions, Books 1-13","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1699","","Earlier Writings","Augustine of Hippo","Religion","Theology","Religion","3.73","45","2022/03/19"
"1700","","On Free Choice of the Will","Augustine of Hippo","Philosophy","Religion","Theology","3.92","1396","2022/03/19"
"1701","","Augustine: A New Biography","James J. O'Donnell","Biography","History","Religion","3.67","170","2022/03/19"
"1702","","Saint Augustine","Garry Wills","Biography","Religion","History","3.54","415","2022/03/19"
"1703","","Augustine: A Very Short Introduction","Henry Chadwick","Philosophy","Religion","Religion","3.7","366","2022/03/19"
"1704","","Day by Day with Saint Augustine","Donald X. Burt","","","","4.5","14","2022/03/19"
"1705","","Confessions","Augustine of Hippo","Philosophy","Classics","Religion","3.92","55870","2022/03/19"
"1706","","Later Works","Augustine of Hippo","Religion","Theology","Religion","4.11","37","2022/03/19"
"1707","","On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1)","Augustine of Hippo","Religion","Theology","Philosophy","4.0","40","2022/03/19"
"1708","","Augustine: Ancient Thought Baptized","John M. Rist","Philosophy","","","4.2","5","2022/03/19"
"1709","","Kitchen Confidential: Adventures in the Culinary Underbelly","Anthony Bourdain","Nonfiction","Food and Drink","Food","4.1","261108","2022/03/19"
"1710","","Confesiones de un chef","Anthony Bourdain","Nonfiction","Food and Drink","Food","4.1","261108","2022/03/19"
"1711","","","","","","","","","2022/03/19"
"1712","","Memoirs of a Midget","Walter de la Mare","Fiction","Classics","Literature","3.66","217","2022/03/19"
"1713","","The Metamorphoses of Ovid","Ovid","Classics","Poetry","Fantasy","4.07","63136","2022/03/19"
"1714","","Metamorphoses","Ovid","Classics","Poetry","Fantasy","4.07","63136","2022/03/19"
"1715","","Metamorphoses","Ovid","Classics","Poetry","Fantasy","4.07","63136","2022/03/19"
"1716","","Love & Transformation: An Ovid Reader","Richard A. LaFleur","","","","4.0","41","2022/03/19"
"1717","","Tales from Ovid","Ovid","Poetry","Classics","Fantasy","4.25","2506","2022/03/19"
